fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
116,MR.KLDYA.P041,,,,,,,,,,,,,,,,762378.3030694156,605825.3038946158,MR.KLDYA.P041,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,fba42da843ea3ffc29f6c50e4b9f464dc1dfacc218bd9bf2e0ab95b3c8e731c4,1AC9B1,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fba42da843ea3ffc29f6c50e4b9f464dc1dfacc218bd9bf2e0ab95b3c8e731c4"",""max_displacement_m"":0.0}]",,,,,,
117,MR.KLDYA.P137,,,,,,,,,,,,,,,,761604.6831191733,604961.2561385165,MR.KLDYA.P137,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,cbb7561559a2eb0c15159b59496b290a769c06c3e7e2334a5527b58514e19949,1B051C,NEW POLE 7m(4 inches),SOURCE_ASSET,3,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 4""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cbb7561559a2eb0c15159b59496b290a769c06c3e7e2334a5527b58514e19949"",""max_displacement_m"":0.0}]",,,,,,
118,MR.KLDYA.P113,,,,,,,,,,,,,,,,762119.3444138033,604892.9427681074,MR.KLDYA.P113,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,dd9997de76e01b1d239dc6193edec1b1e58206e4042467ea7f40f9af8d56aa2a,1AEA28,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""dd9997de76e01b1d239dc6193edec1b1e58206e4042467ea7f40f9af8d56aa2a"",""max_displacement_m"":0.0}]",,,,,,
119,MR.KLDYA.P148,,,,,,,,,,,,,,,,761724.1228576117,604977.0279414761,MR.KLDYA.P148,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,910d8a1682b39c4bb9bb03a2ca46ff2f48830386f727a66a7c541343cb4c84b3,1B0584,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""910d8a1682b39c4bb9bb03a2ca46ff2f48830386f727a66a7c541343cb4c84b3"",""max_displacement_m"":0.0}]",,,,,,
120,MR.KLDYA.P091,,,,,,,,,,,,,,,,762120.2305213689,605589.8851056354,MR.KLDYA.P091,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f1ecaa337c5ce23062e4cff78f5af72e0b50fba3290073afec64255f6500314e,1AD541,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f1ecaa337c5ce23062e4cff78f5af72e0b50fba3290073afec64255f6500314e"",""max_displacement_m"":0.0}]",,,,,,
121,MR.KLDYA.P092,,,,,,,,,,,,,,,,762125.6725465311,605647.46823132,MR.KLDYA.P092,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,63f3d04ec0db26792e9fd24fbab2401d17818f249b0d97171813170e75b2242a,1AD549,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""63f3d04ec0db26792e9fd24fbab2401d17818f249b0d97171813170e75b2242a"",""max_displacement_m"":0.0}]",,,,,,
122,MR.KLDYA.P124,,,,,,,,,,,,,,,,761863.3798025784,604887.7178802007,MR.KLDYA.P124,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,93b4d7444898d02c0667c39990d4cd1af6435c263fd8e8c72d46c3259f349e3e,1AEA78,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""93b4d7444898d02c0667c39990d4cd1af6435c263fd8e8c72d46c3259f349e3e"",""max_displacement_m"":0.0}]",,,,,,
123,MR.KLDYA.P017,,,,,,,,,,,,,,,,762306.4948911049,605061.25730254,MR.KLDYA.P017,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,48acda290477c3bfc4bac6e881e2e85df1b838911e30f5bc581521f5c6cf8a21,1AC8E8,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""48acda290477c3bfc4bac6e881e2e85df1b838911e30f5bc581521f5c6cf8a21"",""max_displacement_m"":0.0}]",,,,,,
124,EXT.MR.IJY.KLDYA.P012,,,,,,,,,,,,,,,,761865.8235885772,604860.8531525765,EXT.MR.IJY.KLDYA.P012,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,7057aa7467edcd93c7f2a7329103a16748aef8821f545254fcbe883107bc6055,1AEA98,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7057aa7467edcd93c7f2a7329103a16748aef8821f545254fcbe883107bc6055"",""max_displacement_m"":0.0}]",,,,,,
125,MR.KLDYA.P059,,,,,,,,,,,,,,,,762131.2811069776,605080.2904256072,MR.KLDYA.P059,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,096c19b9c7206471534ff60ddc26581ce9b7bacac63c8c058fb8c27da0811cfb,1ACF3D,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""096c19b9c7206471534ff60ddc26581ce9b7bacac63c8c058fb8c27da0811cfb"",""max_displacement_m"":0.0}]",,,,,,
126,MR.KLDYA.P078,,,,,,,,,,,,,,,,762076.0772002188,605448.1994499817,MR.KLDYA.P078,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,877d3c24a5585312a423f645213efd2a92c506f4755b5a3bf1b2665432eaa4b1,1AD4D9,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""877d3c24a5585312a423f645213efd2a92c506f4755b5a3bf1b2665432eaa4b1"",""max_displacement_m"":0.0}]",,,,,,
127,MR.KLDYA.P127,,,,,,,,,,,,,,,,761998.0649956206,604765.545371617,MR.KLDYA.P127,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a5169fb8224f2eaae29fda865ef9a609a84217a51b71e0176e88a3aee5175cac,1AEAC8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a5169fb8224f2eaae29fda865ef9a609a84217a51b71e0176e88a3aee5175cac"",""max_displacement_m"":0.0}]",,,,,,
128,MR.KLDYA.P054,,,,,,,,,,,,,,,,762260.6600558897,605078.4107462331,MR.KLDYA.P054,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,70ebf3f7215582b9d36ebb3a1713c30968c151067970c72f1c8425478ad04960,1ACF15,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""70ebf3f7215582b9d36ebb3a1713c30968c151067970c72f1c8425478ad04960"",""max_displacement_m"":0.0}]",,,,,,
129,MR.KLDYA.P004,,,,,,,,,,,,,,,,762362.2148065566,604913.4978448914,MR.KLDYA.P004,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,9caaa4be2091fb7f5b7c5d14ed1c730a995644bb3b3a86cbd0222e825d206f77,1AC880,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""9caaa4be2091fb7f5b7c5d14ed1c730a995644bb3b3a86cbd0222e825d206f77"",""max_displacement_m"":0.0}]",,,,,,
130,MR.KLDYA.P055,,,,,,,,,,,,,,,,762226.7899684135,605083.7196934483,MR.KLDYA.P055,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e03e99c5c0c6998e28ea90940c2f3badf9954e2bee539c23a7c98dcc35bcc46f,1ACF1D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e03e99c5c0c6998e28ea90940c2f3badf9954e2bee539c23a7c98dcc35bcc46f"",""max_displacement_m"":0.0}]",,,,,,
131,MR.KLDYA.P118,,,,,,,,,,,,,,,,761992.3517457792,604879.0025672256,MR.KLDYA.P118,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,06402ab016b2f5eb5b40d336f69fbace6ca02de8e017a3eca56ee5d0c18289f0,1AEA48,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""06402ab016b2f5eb5b40d336f69fbace6ca02de8e017a3eca56ee5d0c18289f0"",""max_displacement_m"":0.0}]",,,,,,
132,MR.KLDYA.P095,,,,,,,,,,,,,,,,762060.1665538647,605589.3646061124,MR.KLDYA.P095,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,42a428bc30682da45571dc6e001ed41ee8a5b9a41aee7fdbf9d9b7ca3ba0426d,1AD561,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""42a428bc30682da45571dc6e001ed41ee8a5b9a41aee7fdbf9d9b7ca3ba0426d"",""max_displacement_m"":0.0}]",,,,,,
133,MR.KLDYA.P001,,,,,,,,,,,,,,,,762359.6360164372,604868.8419748164,MR.KLDYA.P001,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,7da57bcb1105da01bc98289866586d10bc065ab0b6ab5304f0d6ac5222169ff2,1AC878,NEW POLE 7m(4 inches),SOURCE_ASSET,3,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 4""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7da57bcb1105da01bc98289866586d10bc065ab0b6ab5304f0d6ac5222169ff2"",""max_displacement_m"":0.0}]",,,,,,
134,MR.KLDYA.P180,,,,,,,,,,,,,,,,761371.2126608727,605320.6803141878,MR.KLDYA.P180,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,c539a31599338b06b3908b5bbdd0e7644fae366d68dcee03d1242b8e8a23a4f2,1B066C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c539a31599338b06b3908b5bbdd0e7644fae366d68dcee03d1242b8e8a23a4f2"",""max_displacement_m"":0.0}]",,,,,,
135,MR.KLDYA.P165,,,,,,,,,,,,,,,,761610.776744685,605069.820579523,MR.KLDYA.P165,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,d2e7072b21da2f856d1ddc5e71679d7018499e711f50fc9e4e8e3cf37868fe93,1B29F0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d2e7072b21da2f856d1ddc5e71679d7018499e711f50fc9e4e8e3cf37868fe93"",""max_displacement_m"":0.0}]",,,,,,
136,MR.KLDYA.P032,,,,,,,,,,,,,,,,762364.1275763477,605691.3736068795,MR.KLDYA.P032,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,54403396118dd99053c6b451110f7b8a0805bdbcf8eb969fd9595bffa08d921d,1AC969,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""54403396118dd99053c6b451110f7b8a0805bdbcf8eb969fd9595bffa08d921d"",""max_displacement_m"":0.0}]",,,,,,
137,MR.KLDYA.P022,,,,,,,,,,,,,,,,762325.0935057529,605310.2634429518,MR.KLDYA.P022,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,2b724207e318a74124fc37b6e9bf8767838155cd6608eeafc59339df54125ccb,1AC918,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2b724207e318a74124fc37b6e9bf8767838155cd6608eeafc59339df54125ccb"",""max_displacement_m"":0.0}]",,,,,,
138,MR.KLDYA.P051,,,,,,,,,,,,,,,,762244.6329224133,605954.9778492133,MR.KLDYA.P051,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,643d0297ccb05cbc63b163f7efbff57331d182154f6ff9d7bcc2121f9ec9b5cb,1ACA01,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""643d0297ccb05cbc63b163f7efbff57331d182154f6ff9d7bcc2121f9ec9b5cb"",""max_displacement_m"":0.0}]",,,,,,
139,MR.KLDYA.P129,,,,,,,,,,,,,,,,761994.0300855961,604731.694188761,MR.KLDYA.P129,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a2cc6a64360a03ef49cb42ee7c1e7cc7ee00b120f4c9468bb7eb8dc0cedd4235,1AEAD8,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a2cc6a64360a03ef49cb42ee7c1e7cc7ee00b120f4c9468bb7eb8dc0cedd4235"",""max_displacement_m"":0.0}]",,,,,,
140,MR.KLDYA.P145,,,,,,,,,,,,,,,,761683.1447994378,605019.4941368555,MR.KLDYA.P145,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,055f34311a3eb2767515700be2eb49c9d5dcfe4e3d4dd3cbd82722966a43e2d3,1B0554,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""055f34311a3eb2767515700be2eb49c9d5dcfe4e3d4dd3cbd82722966a43e2d3"",""max_displacement_m"":0.0}]",,,,,,
141,MR.KLDYA.P039,,,,,,,,,,,,,,,,762371.9200625125,605751.4037247916,MR.KLDYA.P039,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,09d55299f3c3a29b65e1da9e03df6949849e20a9c47f8e353578a1a7e95f1f12,1AC9A1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""09d55299f3c3a29b65e1da9e03df6949849e20a9c47f8e353578a1a7e95f1f12"",""max_displacement_m"":0.0}]",,,,,,
142,MR.KLDYA.P063,,,,,,,,,,,,,,,,762111.9804709026,605154.1183952184,MR.KLDYA.P063,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,4652d346ceb31564e82db9d15586bbd1d293a24597c11ed66ce7ea7788395a67,1ACF5D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4652d346ceb31564e82db9d15586bbd1d293a24597c11ed66ce7ea7788395a67"",""max_displacement_m"":0.0}]",,,,,,
143,EXT.MR.IJY.KLDYA.P007,,,,,,,,,,,,,,,,762074.958864434,604870.2857750516,EXT.MR.IJY.KLDYA.P007,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,4d3df6d1ddd64e700c594f5e9d5ed751738c6289a3669b9e101cc2dd7196f9c9,1AEA10,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4d3df6d1ddd64e700c594f5e9d5ed751738c6289a3669b9e101cc2dd7196f9c9"",""max_displacement_m"":0.0}]",,,,,,
144,MR.KLDYA.P071,,,,,,,,,,,,,,,,762143.0199417812,605272.2939654515,MR.KLDYA.P071,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,c6240c5cfcae987e795802efceea44c28fb3e44eb6e61a958eb49c52a490fbd2,1AD4A1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c6240c5cfcae987e795802efceea44c28fb3e44eb6e61a958eb49c52a490fbd2"",""max_displacement_m"":0.0}]",,,,,,
145,MR.KLDYA.P164,,,,,,,,,,,,,,,,761600.4138497282,605123.8902545879,MR.KLDYA.P164,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3b6b1ef0570276681f48ff355afbfd8982e780404a6b9c94288d55e22735bd91,1B05FC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3b6b1ef0570276681f48ff355afbfd8982e780404a6b9c94288d55e22735bd91"",""max_displacement_m"":0.0}]",,,,,,
146,MR.KLDYA.P075,,,,,,,,,,,,,,,,762091.3615664034,605377.6870725353,MR.KLDYA.P075,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,ed12fba053c8db42ebca6e529548faac7cf394432c94e19ccc0ef08603d1816d,1AD4C1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ed12fba053c8db42ebca6e529548faac7cf394432c94e19ccc0ef08603d1816d"",""max_displacement_m"":0.0}]",,,,,,
147,MR.KLDYA.P011,,,,,,,,,,,,,,,,762343.394386481,605028.6444841223,MR.KLDYA.P011,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f1dec05ce4349a3c4b2ca1802fcfc827f552253678a91e50f6aa4547cf64a101,1AC8B8,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f1dec05ce4349a3c4b2ca1802fcfc827f552253678a91e50f6aa4547cf64a101"",""max_displacement_m"":0.0}]",,,,,,
148,MR.KLDYA.P072,,,,,,,,,,,,,,,,762121.8459196674,605291.057502719,MR.KLDYA.P072,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,c5e59d959003dfa198a0dc6e9fd27d9d57bae0aad69b4a62be94e1538642b30c,1AD4A9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c5e59d959003dfa198a0dc6e9fd27d9d57bae0aad69b4a62be94e1538642b30c"",""max_displacement_m"":0.0}]",,,,,,
149,MR.KLDYA.P126,,,,,,,,,,,,,,,,761998.7269604981,604809.6794216506,MR.KLDYA.P126,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,76e32e1d35dec05c2cddc5802ec7a5fb8112ac2d946a11049f8c13b8d5a597f9,1AEAC0,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""76e32e1d35dec05c2cddc5802ec7a5fb8112ac2d946a11049f8c13b8d5a597f9"",""max_displacement_m"":0.0}]",,,,,,
150,MR.KLDYA.P086,,,,,,,,,,,,,,,,762209.5057563001,605574.2467588013,MR.KLDYA.P086,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a7e4ff9a21ce7b9810e6c9166ac071c0655b70ec4ff0f09a22f294beac554f7f,1AD511,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a7e4ff9a21ce7b9810e6c9166ac071c0655b70ec4ff0f09a22f294beac554f7f"",""max_displacement_m"":0.0}]",,,,,,
151,MR.KLDYA.P093,,,,,,,,,,,,,,,,762081.3907680094,605650.3288186722,MR.KLDYA.P093,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,007d0b4888037d9676664c0e3c3321fee8f3cafa33c53688929fb1520538c0c2,1AD551,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""007d0b4888037d9676664c0e3c3321fee8f3cafa33c53688929fb1520538c0c2"",""max_displacement_m"":0.0}]",,,,,,
152,MR.KLDYA.P029,,,,,,,,,,,,,,,,762349.738734486,605600.5008017188,MR.KLDYA.P029,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,5133eb0fdc899e71cabc2c58deb66b8ad5ae374f09f211df5fe9496531478bd6,1AC949,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5133eb0fdc899e71cabc2c58deb66b8ad5ae374f09f211df5fe9496531478bd6"",""max_displacement_m"":0.0}]",,,,,,
153,MR.KLDYA.P153,,,,,,,,,,,,,,,,761721.1790255118,605127.1979823776,MR.KLDYA.P153,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f3fa462fad11448360118cc2f1cf0da91443c2d6f010057d60976fb1f9874ea0,1B05AC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f3fa462fad11448360118cc2f1cf0da91443c2d6f010057d60976fb1f9874ea0"",""max_displacement_m"":0.0}]",,,,,,
154,MR.KLDYA.P117,,,,,,,,,,,,,,,,762029.1269890408,604905.9585716295,MR.KLDYA.P117,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,cba27fe3301fb51181c81ecd98769b28b7646d083422b068dd994fca07e1d071,1AEA40,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cba27fe3301fb51181c81ecd98769b28b7646d083422b068dd994fca07e1d071"",""max_displacement_m"":0.0}]",,,,,,
